02-11 23:35:24.827 14325 14325 I Finsky  : [2] VerifyApps: Install-time verification requested for package com.sokol.MediaPipeTest, PackageManager id = 45, Verifier id = d34436c0-6fe8-4f35-bce0-3f3e34abfe47
02-11 23:35:24.831  9500  9500 I GOS:GameServiceReceiver:  PkgInstallStarted for com.sokol.MediaPipeTest UserID : 0
02-11 23:35:24.839  9500 21087 I GOS:MainIntentService: onHandleIntent(). type(PACKAGE_CHANGED), changeType(INSTALL_STARTED), pkgName(com.sokol.MediaPipeTest)
02-11 23:35:24.839  9500 21087 I GOS:SystemEventReactor: onPackageInstallStarted(). packageName: com.sokol.MediaPipeTest
02-11 23:35:24.839  9500 21087 I GOS:SystemEventReactor: addPkgDataFromServer(), packageName : com.sokol.MediaPipeTest
02-11 23:35:24.854 14325 21086 I Finsky  : [1335] VerifyApps: Anti-malware verification task started for package=com.sokol.MediaPipeTest
02-11 23:35:24.881  9500 21087 I GOS:NetworkConnector: getSinglePkg(), packageName : com.sokol.MediaPipeTest
02-11 23:35:24.893 14325 21086 I Finsky  : [1335] VerifyApps: chooseScanResult for package=com.sokol.MediaPipeTest with timeout=15000ms
02-11 23:35:24.894 14325 14368 I Finsky  : [946] VerifyApps: Starting APK Analysis scan for com.sokol.MediaPipeTest.
02-11 23:35:24.894 14325 14368 I Finsky  : [946] Scanning package com.sokol.MediaPipeTest contents with client side protections. File: [f1dRF7nnlVO2kXBDoexMXwJd7M2HzKwvqdRNagKNZlM]
02-11 23:35:25.030 14325 21108 I Finsky  : [1339] VerifyApps: Verification package=com.sokol.MediaPipeTest, id=45, response=0, upload_requested=false, enable_ecm=false
02-11 23:35:25.034 14325 21108 I Finsky  : [1339] VerifyApps: PAM result saving to datastore delayed for package: com.sokol.MediaPipeTest
02-11 23:35:25.116 14325 14367 I Finsky  : [945] VerifyApps: APK Analysis scan finished for com.sokol.MediaPipeTest. Verdict: SAFE
02-11 23:35:25.116 14325 21086 I Finsky  : [1335] VerifyApps: ScanResultPicker returned for package=com.sokol.MediaPipeTest: SAFE
02-11 23:35:25.117 14325 21086 I Finsky  : [1335] VerifyApps: chooseScanResult returning verdict SAFE for package=com.sokol.MediaPipeTest
02-11 23:35:25.123  1527  1603 I PackageManager:           pkg{com.sokol.MediaPipeTest}
02-11 23:35:25.123 14325 14325 I Finsky  : [2] VerifyApps: Install-time verification complete: id=45, package_name=com.sokol.MediaPipeTest
02-11 23:35:26.157  1527  4804 V WindowManager: Collecting in transition 251: ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}, caller=com.android.server.wm.Transition.collect:761 com.android.server.wm.Transition.collectExistenceChange:944 com.android.server.wm.TransitionController.collectExistenceChange:985 com.android.server.wm.ActivityStarter.handleStartResult:2557 com.android.server.wm.ActivityStarter.startActivityUnchecked:2384 
02-11 23:35:26.158  1527  4804 I ActivityTaskManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} with LAUNCH_MULTIPLE from uid 2000 (BAL_ALLOW_PERMISSION) result code=0
02-11 23:35:26.158  2060  2120 V WindowManagerShell: Transition requested: android.os.BinderProxy@697760f TransitionRequestInfo { type = OPEN, triggerTask = TaskInfo{userId=0 taskId=802 displayId=0 isRunning=true baseIntent=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity } baseActivity=ComponentInfo{com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} topActivity=ComponentInfo{com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} origActivity=null realActivity=ComponentInfo{com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} numActivities=1 lastActiveTime=715222931 supportsMultiWindow=true resizeMode=1 isResizeable=true minWidth=-1 minHeight=-1 maxWidth=-1 maxHeight=-1 defaultMinSize=220 token=WCT{android.window.IWindowContainerToken$Stub$Proxy@310069c} topActivityType=1 pictureInPictureParams=null shouldDockBigOverlays=false launchIntoPipHostTaskId=-1 lastParentTaskIdBeforePip=-1 displayCutoutSafeInsets=null topActivityInfo=ActivityInfo{87e88a5 com.sokol.app.SokolNativeActivity} launchCookies=[] positionInParent=Point(0, 0) parentTaskId=-1 isFocused=false isVisible=false isVisibleRequested=false isSleeping=false topActivityInSizeCompat=false topActivityEligibleForLetterboxEducation= false topActivityLetterboxed= false isFromDoubleTap= false topActivityLetterboxVerticalPosition= -1 topActivityLetterboxHorizontalPosition= -1 topActivityLetterboxWidth=-1 topActivityLetterboxHeight=-1 locusId=null displayAreaFeatureId=1 cameraCompatControlState=hidden originallySupportedMultiWindow=true hasWallpaper=false topActivityInFixedAspectRatio=false rootAffinity=10618:com.sokol.MediaPipeTest topActivityInDisplayCompat=false topActivityInBoundsCompat=false topActivityBounds=null singleTapFromLetterbox=false isTopTaskInStage=false topActivityUiMode=17 CoverLauncherWidgetTask=false CoverScreenTask=false isAllowedSeamlessRotation=false isTopTransparentActivity=false hasPopOver=false}, remoteTransition = null, displayChange = null }
02-11 23:35:26.161  1527  4804 V WindowManager: Collecting in transition 251: ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}, caller=com.android.server.wm.Transition.collect:761 com.android.server.wm.TransitionController.collect:935 com.android.server.wm.ActivityRecord.setVisibility:6387 com.android.server.wm.ActivityRecord.setVisibility:6339 com.android.server.wm.EnsureActivitiesVisibleHelper.makeVisibleAndRestartIfNeeded:337 
02-11 23:35:26.167  2454  2509 I HoneySpace.TopTaskUseCase: topTasks 802 ComponentInfo{com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}
02-11 23:35:26.168  1527  8222 D WindowManager: prepareSync <SYNC_STATE_WAITING_FOR_DRAW>, mPrepareSyncSeqId=0, win=Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}
02-11 23:35:26.168  1154  1205 I SurfaceFlinger: id=3151 createSurf, flag=84004, 5a20e87 Splash Screen com.sokol.MediaPipeTest#3151
02-11 23:35:26.169  1527  8222 V WindowManager: addWindow: ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802} startingWindow=Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}
02-11 23:35:26.170  1527  8222 D WindowManager: rotationForOrientation, orientationSource=ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}
02-11 23:35:26.171  2060  2136 I InsetsController: onStateChanged: host=Splash Screen com.sokol.MediaPipeTest, from=android.view.ViewRootImpl.setView:1753, state=InsetsState: {mDisplayFrame=Rect(0, 0 - 1920, 1200), mDisplayCutout=DisplayCutout{insets=Rect(0, 0 - 0, 0) waterfall=Insets{left=0, top=0, right=0, bottom=0} boundingRect={Bounds=[Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0), Rect(0, 0 - 0, 0)]} cutoutPathParserInfo={CutoutPathParserInfo{displayWidth=0 displayHeight=0 physicalDisplayWidth=0 physicalDisplayHeight=0 density={0.0} cutoutSpec={} rotation={0} scale={0.0} physicalPixelDisplaySizeRatio={0.0}}}}, mRoundedCorners=RoundedCorners{[RoundedCorner{position=TopLeft, radius=20, center=Point(20, 20)}, RoundedCorner{position=TopRight, radius=20, center=Point(1900, 20)}, RoundedCorner{position=BottomRight, radius=20, center=Point(1900, 1180)}, RoundedCorner{position=BottomLeft, radius=20, center=Point(20, 1180)}]}  mRoundedCornerFrame=Rect(0, 0 - 1920, 1200), mPrivacyIndicatorBounds=PrivacyIndicatorBounds {static bounds=Rect(1854, 0 - 1920, 36) rotation=1}, mDisplayShape=DisplayShape{ spec=-311912193 displayWidth=1200 displayHeight=1920 physicalPixelDisplaySizeRatio=1.0 rotation=1 offsetX=0 offsetY=0 scale=1.0}, mSources= { InsetsSource: {cb9d0001 mType=navigationBars mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0004 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags=[]}, InsetsSource: {cb9d0005 mType=mandatorySystemGestures mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0006 mType=tappableElement mFrame=[0,1128][1920,1200] mVisible=true mFlags=[]}, InsetsSource: {cb9d0024 mType=systemGestures mFrame=[0,0][0,0] mVisible=true mFlags=[]}, InsetsSource: {3 mType=ime mFrame=[0,0][0,0] mVisible=false mFlags=[]}, InsetsSource: {6eb30000 mType=statusBars mFrame=[0,0][1920,36] mVisible=true mFlags=[]}, InsetsSource: {6eb30005 mType=mandatorySystemGestures mFrame=[0,0][1920,36] mVisible=true mFlags=[]}, InsetsSource: {6eb30006 mType=tappableElement mFrame=[0,0][1920,36] mVisible=true mFlags=[]} }
02-11 23:35:26.172  2060  2136 I ViewRootImpl@7a4a1cd[MediaPipeTest]: synced displayState. AttachInfo displayState=2
02-11 23:35:26.172  2060  2136 I ViewRootImpl@7a4a1cd[MediaPipeTest]: setView = android.widget.FrameLayout@5c825e7 TM=true
02-11 23:35:26.172  1527  2790 D WindowManager: rotationForOrientation, orientationSource=ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}
02-11 23:35:26.181  1527  8222 D CoreBackPreview: Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}: Setting back callback OnBackInvokedCallbackInfo{mCallback=android.window.IOnBackInvokedCallback$Stub$Proxy@d4fdc9b, mPriority=0, mIsAnimationCallback=false}
02-11 23:35:26.181  1527  2790 V WindowManager: Relayout Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}: viewVisibility=0 req=1920x1200 ty=3 d0
02-11 23:35:26.181  1154  1205 I SurfaceFlinger: id=3152 createSurf, flag=44004, Splash Screen com.sokol.MediaPipeTest$_2060#3152
02-11 23:35:26.182  1527  2790 D WindowManager: makeSurface duration=1 name=Splash Screen com.sokol.MediaPipeTest$_2060
02-11 23:35:26.188  1527  1559 I ActivityManager: Start proc 21200:com.sokol.MediaPipeTest/u0a618 for next-top-activity {com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity}
02-11 23:35:26.190  2060  2136 I BLASTBufferQueue_Java: new BLASTBufferQueue, mName= ViewRootImpl@7a4a1cd[MediaPipeTest] mNativeObject= 0xb400006f6be23300 sc.mNativeObject= 0xb400006f78cd2ac0 caller= android.view.ViewRootImpl.updateBlastSurfaceIfNeeded:3028 android.view.ViewRootImpl.relayoutWindow:10131 android.view.ViewRootImpl.performTraversals:4110 android.view.ViewRootImpl.doTraversal:3288 android.view.ViewRootImpl$TraversalRunnable.run:11344 android.view.Choreographer$CallbackRecord.run:1689 android.view.Choreographer$CallbackRecord.run:1698 android.view.Choreographer.doCallbacks:1153 android.view.Choreographer.doFrame:1079 android.view.Choreographer$FrameDisplayEventReceiver.run:1646 
02-11 23:35:26.190  2060  2136 I BLASTBufferQueue_Java: update, w= 1920 h= 1200 mName = ViewRootImpl@7a4a1cd[MediaPipeTest] mNativeObject= 0xb400006f6be23300 sc.mNativeObject= 0xb400006f78cd2ac0 format= -3 caller= android.graphics.BLASTBufferQueue.<init>:89 android.view.ViewRootImpl.updateBlastSurfaceIfNeeded:3028 android.view.ViewRootImpl.relayoutWindow:10131 android.view.ViewRootImpl.performTraversals:4110 android.view.ViewRootImpl.doTraversal:3288 android.view.ViewRootImpl$TraversalRunnable.run:11344 
02-11 23:35:26.190  2060  2136 I ViewRootImpl@7a4a1cd[MediaPipeTest]: Relayout returned: old=(0,0,1920,1200) new=(0,0,1920,1200) relayoutAsync=false req=(1920,1200)0 dur=9 res=0x403 s={true 0xb400006f6c08c000} ch=true seqId=0
02-11 23:35:26.191  2060  2136 D ViewRootImpl@7a4a1cd[MediaPipeTest]: mThreadedRenderer.initialize() mSurface={isValid=true 0xb400006f6c08c000} hwInitialized=true
02-11 23:35:26.192  2060  2136 D ViewRootImpl@7a4a1cd[MediaPipeTest]: reportNextDraw android.view.ViewRootImpl.performTraversals:4718 android.view.ViewRootImpl.doTraversal:3288 android.view.ViewRootImpl$TraversalRunnable.run:11344 android.view.Choreographer$CallbackRecord.run:1689 android.view.Choreographer$CallbackRecord.run:1698 
02-11 23:35:26.192  2060  2136 I ViewRootImpl@7a4a1cd[MediaPipeTest]: Setup new sync=wmsSync-ViewRootImpl@7a4a1cd[MediaPipeTest]#42
02-11 23:35:26.192  2060  2136 I ViewRootImpl@7a4a1cd[MediaPipeTest]: Creating new active sync group ViewRootImpl@7a4a1cd[MediaPipeTest]#43
02-11 23:35:26.192  2060  2136 I ViewRootImpl@7a4a1cd[MediaPipeTest]: registerCallbacksForSync syncBuffer=false
02-11 23:35:26.193  1103  1103 I gralloc4: allocate: id=44f00001cac, hal_format=RGBA8888, mali_format=RGBA8888, afbc=SPLIT, usage=GPU_RW|HWC|BACKBUF, size=1920x1200, stride=1920, name=ViewRootImpl@7a4a1cd[MediaPipeTest]#106(BLAST Consumer)106
02-11 23:35:26.196 21200 21200 I l.MediaPipeTest: Late-enabling -Xcheck:jni
02-11 23:35:26.196  2060  2798 I ViewRootImpl@7a4a1cd[MediaPipeTest]: Received frameDrawingCallback syncResult=0 frameNum=1.
02-11 23:35:26.197  2060  2798 I ViewRootImpl@7a4a1cd[MediaPipeTest]: mWNT: t=0xb400006f71700500 mBlastBufferQueue=0xb400006f6be23300 fn= 1 mRenderHdrSdrRatio=1.0 caller= android.view.ViewRootImpl$8.onFrameDraw:13841 android.view.ThreadedRenderer$1.onFrameDraw:792 <bottom of call stack> 
02-11 23:35:26.197  2060  2798 I ViewRootImpl@7a4a1cd[MediaPipeTest]: Setting up sync and frameCommitCallback
02-11 23:35:26.200  1103  2822 I gralloc4: allocate: id=44f00001cad, hal_format=RGBA8888, mali_format=RGBA8888, afbc=SPLIT, usage=GPU_RW|HWC|BACKBUF, size=1200x1920, stride=1200, name=ViewRootImpl@7a4a1cd[MediaPipeTest]#106(BLAST Consumer)106
02-11 23:35:26.201  1103  1103 I gralloc4: allocate: id=44f00001cae, hal_format=RGBA8888, mali_format=RGBA8888, afbc=SPLIT, usage=GPU_RW|HWC|BACKBUF, size=1920x1200, stride=1920, name=ViewRootImpl@7a4a1cd[MediaPipeTest]#106(BLAST Consumer)106
02-11 23:35:26.202  1103  1103 I gralloc4: allocate: id=44f00001caf, hal_format=RGBA8888, mali_format=RGBA8888, afbc=SPLIT, usage=GPU_RW|HWC|BACKBUF, size=1920x1200, stride=1920, name=ViewRootImpl@7a4a1cd[MediaPipeTest]#106(BLAST Consumer)106
02-11 23:35:26.204  2060  2186 D BLASTBufferQueue: [ViewRootImpl@7a4a1cd[MediaPipeTest]#106](f:0,a:0) onFrameAvailable the first frame is available
02-11 23:35:26.205  2060  2186 I ViewRootImpl@7a4a1cd[MediaPipeTest]: Received frameCommittedCallback lastAttemptedDrawFrameNum=1 didProduceBuffer=true
02-11 23:35:26.207  2060  2136 I ViewRootImpl@7a4a1cd[MediaPipeTest]: reportDrawFinished seqId=0
02-11 23:35:26.208  1527  8222 D WindowManager: finishDrawingWindow: Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest} mDrawState=DRAW_PENDING seqId=0
02-11 23:35:26.208  1527  8222 V WindowManager: Finishing drawing window Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}: mDrawState=DRAW_PENDING
02-11 23:35:26.208  1527  8222 V WindowManager: Draw state now committed in Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}
02-11 23:35:26.211  1527  1551 V WindowManager: performShowLocked: mDrawState=HAS_DRAWN in Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}
02-11 23:35:26.212  1527  1551 V WindowManager: Start calculating TransitionInfo based on participants: {Task{368d325 #802 type=standard A=10618:com.sokol.MediaPipeTest}, ActivityRecord{448f929 u0 com.sec.android.app.launcher/.activities.LauncherActivity t726}, ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}, WallpaperWindowToken{b634b06 token=android.os.Binder@bd8c1e1}}
02-11 23:35:26.212  1527  1551 V WindowManager:   Final targets: [Task{368d325 #802 type=standard A=10618:com.sokol.MediaPipeTest}, Task{7fff4c4 #1 type=home}]
02-11 23:35:26.214  1527  1551 I SurfaceControl: show, t=StartTransaction_SyncId<251>, sc=Surface(name=ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802})/@0x49ee05a, caller=com.android.server.wm.Transition.onTransactionReady:2000 com.android.server.wm.BLASTSyncEngine$SyncGroup.finishNow:315 com.android.server.wm.BLASTSyncEngine$SyncGroup.tryFinish:242 com.android.server.wm.BLASTSyncEngine$SyncGroup.-$$Nest$mtryFinish:0 com.android.server.wm.BLASTSyncEngine.onSurfacePlacement:675 com.android.server.wm.RootWindowContainer.performSurfacePlacementNoTrace:990 
02-11 23:35:26.215  1527  1551 V WindowManager:         {WCT{RemoteToken{45aa826 Task{368d325 #802 type=standard A=10618:com.sokol.MediaPipeTest}}} m=OPEN f=NONE leash=Surface(name=Task=802)/@0x8f03f68 sb=Rect(0, 0 - 1920, 1200) eb=Rect(0, 0 - 1920, 1200) d=0 dim=true inset=Rect(0, 36 - 0, 72)},
02-11 23:35:26.217  1527  1547 V WindowManager: Sent Transition #251 createdAt=02-11 23:35:26.143 via request=TransitionRequestInfo { type = OPEN, triggerTask = TaskInfo{userId=0 taskId=802 displayId=0 isRunning=true baseIntent=Intent { act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity } baseActivity=ComponentInfo{com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} topActivity=ComponentInfo{com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} origActivity=null realActivity=ComponentInfo{com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} numActivities=1 lastActiveTime=715222931 supportsMultiWindow=true resizeMode=1 isResizeable=true minWidth=-1 minHeight=-1 maxWidth=-1 maxHeight=-1 defaultMinSize=220 token=WCT{RemoteToken{45aa826 Task{368d325 #802 type=standard A=10618:com.sokol.MediaPipeTest}}} topActivityType=1 pictureInPictureParams=null shouldDockBigOverlays=false launchIntoPipHostTaskId=-1 lastParentTaskIdBeforePip=-1 displayCutoutSafeInsets=null topActivityInfo=ActivityInfo{d395c67 com.sokol.app.SokolNativeActivity} launchCookies=[] positionInParent=Point(0, 0) parentTaskId=-1 isFocused=false isVisible=false isVisibleRequested=false isSleeping=false topActivityInSizeCompat=false topActivityEligibleForLetterboxEducation= false topActivityLetterboxed= false isFromDoubleTap= false topActivityLetterboxVerticalPosition= -1 topActivityLetterboxHorizontalPosition= -1 topActivityLetterboxWidth=-1 topActivityLetterboxHeight=-1 locusId=null displayAreaFeatureId=1 cameraCompatControlState=hidden originallySupportedMultiWindow=true hasWallpaper=false topActivityInFixedAspectRatio=false rootAffinity=10618:com.sokol.MediaPipeTest topActivityInDisplayCompat=false topActivityInBoundsCompat=false topActivityBounds=null singleTapFromLetterbox=false isTopTaskInStage=false topActivityUiMode=17 CoverLauncherWidgetTask=false CoverScreenTask=false isAllowedSeamlessRotation=false isTopTransparentActivity=false hasPopOver=false}, remoteTransition = null, displayChange = null }
02-11 23:35:26.217  1527  1547 V WindowManager:         {WCT{RemoteToken{45aa826 Task{368d325 #802 type=standard A=10618:com.sokol.MediaPipeTest}}} m=OPEN f=NONE leash=Surface(name=Task=802)/@0x8f03f68 sb=Rect(0, 0 - 1920, 1200) eb=Rect(0, 0 - 1920, 1200) d=0 dim=true inset=Rect(0, 36 - 0, 72)},
02-11 23:35:26.219  1527  1551 D InsetsSourceProvider: updateControlForTarget: control=InsetsSourceControl: {6eb30000 mType=statusBars initiallyVisible mSurfacePosition=Point(0, 0) mInsetsHint=Insets{left=0, top=36, right=0, bottom=0}}, target=Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}, from=com.android.server.wm.InsetsStateController.onControlTargetChanged:358 com.android.server.wm.InsetsStateController.onBarControlTargetChanged:324 com.android.server.wm.InsetsPolicy.updateBarControlTarget:173 com.android.server.wm.InsetsPolicy.updateSystemBars:813 com.android.server.wm.DisplayPolicy.updateSystemBarsLw:3429 
02-11 23:35:26.220  1527  1551 D InsetsSourceProvider: updateControlForTarget: control=InsetsSourceControl: {cb9d0001 mType=navigationBars initiallyVisible mSurfacePosition=Point(0, 1128) mInsetsHint=Insets{left=0, top=0, right=0, bottom=72}}, target=Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}, from=com.android.server.wm.InsetsStateController.onControlTargetChanged:358 com.android.server.wm.InsetsStateController.onBarControlTargetChanged:327 com.android.server.wm.InsetsPolicy.updateBarControlTarget:173 com.android.server.wm.InsetsPolicy.updateSystemBars:813 com.android.server.wm.DisplayPolicy.updateSystemBarsLw:3429 
02-11 23:35:26.221  1527  1551 D WindowManager: updateSystemBarAttributes: displayId=0, win=Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}, navColorWin=Window{5a20e87 u0 Splash Screen com.sokol.MediaPipeTest}, focusedCanBeNavColorWin=false, behavior=1, appearance=0, statusBarAppearanceRegions=[AppearanceRegion{ bounds=[0,0][1920,1200]}], requestedVisibilities=-9, from=com.android.server.wm.DisplayPolicy.finishPostLayoutPolicyLw:2324 com.android.server.wm.DisplayContent.applySurfaceChangesTransaction:6130 com.android.server.wm.RootWindowContainer.applySurfaceChangesTransaction:1180 
02-11 23:35:26.221  2060  2060 D TaskbarDelegate: onSystemBarAttributesChanged() -  displayId:0, appearance:0, navbarColorManagedByIme: false, packageName: com.sokol.MediaPipeTest
02-11 23:35:26.222  1154  1205 I SurfaceFlinger: id=3156 createSurf, flag=84000, cb22fee ActivityRecordInputSink com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#3156
02-11 23:35:26.226  2060  2136 I InsetsSourceConsumer: applyRequestedVisibilityToControl: visible=true, type=statusBars, host=Splash Screen com.sokol.MediaPipeTest
02-11 23:35:26.226  2060  2136 I InsetsSourceConsumer: applyRequestedVisibilityToControl: visible=true, type=navigationBars, host=Splash Screen com.sokol.MediaPipeTest
02-11 23:35:26.228 21200 21200 I l.MediaPipeTest: Using CollectorTypeCC GC.
02-11 23:35:26.230  1154  1154 I Layer   : Layer [Splash Screen com.sokol.MediaPipeTest$_2060#3152] hidden!! flag(0)
02-11 23:35:26.231  1154  1154 I Layer   : fillInputInfo layer:cb22fee ActivityRecordInputSink com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity#3156, visible=1 (hasInputInfo:1, isHidden:0, alpha:0.000000, parent:ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}#3150,parenthidden:0, parentalpha:0.000000, mBuffer:0, mSidebandStream:0,hasSomethingToDraw:0, hasEffect:0, fillsColor:0, drawShadows:0, hasBlur:0)
02-11 23:35:26.251  1527  2790 D WindowManager: rotationForOrientation, orientationSource=ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}
02-11 23:35:26.252  1527  2790 D SGM:PkgDataHelper: notifyAppCreate(), pkgName: com.sokol.MediaPipeTest, userId: 0, sendRet: true
02-11 23:35:26.252  1527  1672 D SGM:FgCheckThread: onLooperPrepared(), msg: MSG_APP_CREATE, pkgName: com.sokol.MediaPipeTest, userId: 0
02-11 23:35:26.254  1527  2790 D SGM:FgCheckThread:   sendRunningComponentFocus(), pkgName: com.sokol.MediaPipeTest, userId: 0
02-11 23:35:26.254  1527  1672 D SGM:FgCheckThread: onLooperPrepared(), msg: MSG_TASK_FOCUSED, pkgName: com.sokol.MediaPipeTest, userId: 0
02-11 23:35:26.254  1527  1672 D SGM:FgCheckThread:   handleTaskFocused(), pkgName: com.sokol.MediaPipeTest, userID:0
02-11 23:35:26.254  1527  1672 D SGM:FgCheckThread:   handleResume(). pkgName: com.sokol.MediaPipeTest, userId: 0, isTunableApp: null
02-11 23:35:26.254  1527  1672 D SGM:FgCheckThread: notifyFocusInOut(). of pkg: com.sokol.MediaPipeTest, type: 4, isTunableApp: false, userId: 0
02-11 23:35:26.255  1527  2790 D InputDispatcher: Focused application(0): ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}
02-11 23:35:26.256  1527  2790 D SGM:FgCheckThread:   sendRunningComponentFocus(), pkgName: com.sokol.MediaPipeTest, userId: 0
02-11 23:35:26.256  1527  1672 D SGM:FgCheckThread: onLooperPrepared(), msg: MSG_TASK_FOCUSED, pkgName: com.sokol.MediaPipeTest, userId: 0
02-11 23:35:26.256  1527  1672 D SGM:FgCheckThread:   handleTaskFocused(), pkgName: com.sokol.MediaPipeTest, userID:0
02-11 23:35:26.257  1527  2790 D ActivityTaskManager: scheduleTopResumedActivityChanged, onTop=true, r=ActivityRecord{a62eb1c u0 com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity t802}, caller=com.android.server.wm.ActivityTaskSupervisor.scheduleTopResumedActivityStateIfNeeded:2857 com.android.server.wm.ActivityTaskSupervisor.updateTopResumedActivityIfNeeded:2849 com.android.server.wm.TaskFragment.setResumedActivity:579 com.android.server.wm.TaskFragment.onActivityStateChanged:903 com.android.server.wm.ActivityRecord.setState:6850 com.android.server.wm.Task.minimalResumeActivityLocked:6192 
02-11 23:35:26.258  1527  2790 D WindowManagerServiceExt: notifyOccludeChangeNotice: cn=ComponentInfo{com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} occludesParent=true isInSplitScreenMode=false styleFloating=false caller=com.android.server.wm.ActivityRecord.completeResumeLocked:7491 com.android.server.wm.Task.minimalResumeActivityLocked:6193 com.android.server.wm.ActivityTaskSupervisor.realStartActivityLocked:1158 com.android.server.wm.RootWindowContainer$AttachApplicationHelper.test:4352 com.android.server.wm.RootWindowContainer$AttachApplicationHelper.test:4288 
02-11 23:35:26.260  1527  1550 I GameSDK@LifeCycle: noteResumeComponent(): package name  : com.sokol.MediaPipeTest
02-11 23:35:26.261  1527  1550 D SGM:FgCheckThread: noteResumeComponent(), received pkgName: com.sokol.MediaPipeTest, userId: 0
02-11 23:35:26.261  1527  1672 D SGM:FgCheckThread: onLooperPrepared(), msg: MSG_APP_RESUME, pkgName: com.sokol.MediaPipeTest, userid: 0
02-11 23:35:26.262  1527  1550 D SGM:GameManager: identifyGamePackage. com.sokol.MediaPipeTest, mCurrentUserId: 0, callerUserId: 0, callingMethodInfo: com.samsung.android.game.SemGameManager.isGamePackage(SemGameManager.java:109)
02-11 23:35:26.262  1527  1550 D SGM:PkgDataHelper: getGamePkgData(). com.sokol.MediaPipeTest
02-11 23:35:26.262  1527  1550 D SGM:SemGameManager: isGamePackage(), pkgName=com.sokol.MediaPipeTest, ret=false
02-11 23:35:26.264  1154  1154 I Layer   : fillInputInfo layer:Splash Screen com.sokol.MediaPipeTest$_2060#3152, visible=1 (hasInputInfo:1, isHidden:0, alpha:0.170044, parent:5a20e87 Splash Screen com.sokol.MediaPipeTest#3151,parenthidden:0, parentalpha:0.170044, mBuffer:1, mSidebandStream:0,hasSomethingToDraw:1, hasEffect:0, fillsColor:0, drawShadows:0, hasBlur:0)
02-11 23:35:26.265  2454  2454 I HoneySpace.TaskbarVisibilityController: onOccludeChangeNotice occlude:true cn:ComponentInfo{com.sokol.MediaPipeTest/com.sokol.app.SokolNativeActivity} isResume:false
